user_id,event,event_date,ab_variant,device,channel
PF00136,onboarding_start,2024-01-28,Variant_B,iOS,App Store
PF00137,app_open,2024-03-03,Control,iOS,Organic Search
PF00137,signup_start,2024-03-04,Control,iOS,Organic Search
PF00137,signup_complete,2024-03-05,Control,iOS,Organic Search
PF00137,onboarding_start,2024-03-06,Control,iOS,Organic Search
PF00137,onboarding_complete,2024-03-07,Control,iOS,Organic Search
PF00137,kyc_submitted,2024-03-08,Control,iOS,Organic Search
PF00138,app_open,2024-04-15,Variant_B,Android,Paid Ads
PF00138,signup_start,2024-04-16,Variant_B,Android,Paid Ads
PF00139,app_open,2024-05-03,Variant_B,iOS,Referral
PF00139,signup_start,2024-05-05,Variant_B,iOS,Referral
PF00140,app_open,2024-04-12,Control,Android,App Store
PF00140,signup_start,2024-04-13,Control,Android,App Store
PF00140,signup_complete,2024-04-14,Control,Android,App Store
PF00140,onboarding_start,2024-04-14,Control,Android,App Store
PF00140,onboarding_complete,2024-04-16,Control,Android,App Store
PF00141,app_open,2024-02-13,Control,iOS,Paid Ads
PF00141,signup_start,2024-02-14,Control,iOS,Paid Ads
PF00142,app_open,2024-01-01,Control,iOS,Word of Mouth
PF00142,signup_start,2024-01-02,Control,iOS,Word of Mouth
PF00142,signup_complete,2024-01-02,Control,iOS,Word of Mouth
PF00143,app_open,2024-03-09,Variant_B,Android,Paid Ads
PF00143,signup_start,2024-03-11,Variant_B,Android,Paid Ads
PF00143,signup_complete,2024-03-12,Variant_B,Android,Paid Ads
PF00143,onboarding_start,2024-03-12,Variant_B,Android,Paid Ads
PF00143,onboarding_complete,2024-03-14,Variant_B,Android,Paid Ads
PF00143,kyc_submitted,2024-03-14,Variant_B,Android,Paid Ads
PF00143,kyc_approved,2024-03-15,Variant_B,Android,Paid Ads
PF00144,app_open,2024-04-27,Variant_B,Android,Social Media
PF00145,app_open,2024-04-19,Variant_B,iOS,Organic Search
PF00145,signup_start,2024-04-19,Variant_B,iOS,Organic Search
PF00145,signup_complete,2024-04-20,Variant_B,iOS,Organic Search
PF00145,onboarding_start,2024-04-20,Variant_B,iOS,Organic Search
PF00145,onboarding_complete,2024-04-21,Variant_B,iOS,Organic Search
PF00146,app_open,2024-02-10,Control,Android,Social Media
PF00146,signup_start,2024-02-11,Control,Android,Social Media
PF00146,signup_complete,2024-02-13,Control,Android,Social Media
PF00147,app_open,2024-03-16,Control,Android,Paid Ads
PF00147,signup_start,2024-03-18,Control,Android,Paid Ads
PF00147,signup_complete,2024-03-20,Control,Android,Paid Ads
PF00147,onboarding_start,2024-03-20,Control,Android,Paid Ads
PF00147,onboarding_complete,2024-03-22,Control,Android,Paid Ads
PF00148,app_open,2024-01-16,Variant_B,Android,Organic Search
PF00148,signup_start,2024-01-17,Variant_B,Android,Organic Search
PF00148,signup_complete,2024-01-19,Variant_B,Android,Organic Search
PF00149,app_open,2024-03-22,Variant_B,iOS,Word of Mouth
PF00149,signup_start,2024-03-22,Variant_B,iOS,Word of Mouth
PF00149,signup_complete,2024-03-23,Variant_B,iOS,Word of Mouth
PF00149,onboarding_start,2024-03-25,Variant_B,iOS,Word of Mouth
PF00149,onboarding_complete,2024-03-27,Variant_B,iOS,Word of Mouth
PF00150,app_open,2024-01-13,Variant_B,Android,Organic Search
PF00150,signup_start,2024-01-15,Variant_B,Android,Organic Search
PF00150,signup_complete,2024-01-15,Variant_B,Android,Organic Search
PF00150,onboarding_start,2024-01-17,Variant_B,Android,Organic Search
PF00151,app_open,2024-05-09,Variant_B,Android,Word of Mouth
PF00151,signup_start,2024-05-11,Variant_B,Android,Word of Mouth
PF00151,signup_complete,2024-05-12,Variant_B,Android,Word of Mouth
PF00151,onboarding_start,2024-05-13,Variant_B,Android,Word of Mouth
PF00152,app_open,2024-01-15,Variant_B,Web,Social Media
PF00152,signup_start,2024-01-16,Variant_B,Web,Social Media
PF00152,signup_complete,2024-01-18,Variant_B,Web,Social Media
PF00153,app_open,2024-01-22,Variant_B,Web,Organic Search
PF00154,app_open,2024-01-18,Control,Android,Paid Ads
PF00154,signup_start,2024-01-19,Control,Android,Paid Ads
PF00154,signup_complete,2024-01-20,Control,Android,Paid Ads
PF00154,onboarding_start,2024-01-21,Control,Android,Paid Ads
PF00155,app_open,2024-06-22,Control,Android,Organic Search
PF00155,signup_start,2024-06-23,Control,Android,Organic Search
PF00156,app_open,2024-03-01,Control,Android,Paid Ads
PF00156,signup_start,2024-03-02,Control,Android,Paid Ads
PF00156,signup_complete,2024-03-02,Control,Android,Paid Ads
PF00156,onboarding_start,2024-03-03,Control,Android,Paid Ads
PF00157,app_open,2024-02-01,Control,Android,Referral
PF00157,signup_start,2024-02-02,Control,Android,Referral
PF00157,signup_complete,2024-02-03,Control,Android,Referral
PF00157,onboarding_start,2024-02-05,Control,Android,Referral
PF00158,app_open,2024-05-26,Variant_B,iOS,Referral
PF00159,app_open,2024-05-28,Variant_B,Android,Referral
PF00159,signup_start,2024-05-29,Variant_B,Android,Referral
PF00159,signup_complete,2024-05-29,Variant_B,Android,Referral
PF00160,app_open,2024-06-07,Control,Android,App Store
PF00160,signup_start,2024-06-08,Control,Android,App Store
PF00160,signup_complete,2024-06-09,Control,Android,App Store
PF00160,onboarding_start,2024-06-10,Control,Android,App Store
PF00160,onboarding_complete,2024-06-11,Control,Android,App Store
PF00160,kyc_submitted,2024-06-13,Control,Android,App Store
PF00161,app_open,2024-04-17,Control,iOS,Word of Mouth
PF00161,signup_start,2024-04-17,Control,iOS,Word of Mouth
PF00161,signup_complete,2024-04-19,Control,iOS,Word of Mouth
PF00162,app_open,2024-05-29,Variant_B,Android,Word of Mouth
PF00162,signup_start,2024-05-29,Variant_B,Android,Word of Mouth
PF00162,signup_complete,2024-05-30,Variant_B,Android,Word of Mouth
PF00163,app_open,2024-03-08,Variant_B,iOS,Referral
PF00163,signup_start,2024-03-09,Variant_B,iOS,Referral
PF00164,app_open,2024-06-21,Variant_B,iOS,Referral
PF00164,signup_start,2024-06-23,Variant_B,iOS,Referral
PF00164,signup_complete,2024-06-23,Variant_B,iOS,Referral
PF00164,onboarding_start,2024-06-25,Variant_B,iOS,Referral
PF00165,app_open,2024-03-03,Variant_B,Web,Social Media
PF00165,signup_start,2024-03-04,Variant_B,Web,Social Media
PF00165,signup_complete,2024-03-05,Variant_B,Web,Social Media
PF00166,app_open,2024-04-12,Control,iOS,Social Media
PF00166,signup_start,2024-04-13,Control,iOS,Social Media
PF00167,app_open,2024-06-21,Control,iOS,Organic Search
PF00167,signup_start,2024-06-22,Control,iOS,Organic Search
PF00167,signup_complete,2024-06-23,Control,iOS,Organic Search
PF00168,app_open,2024-04-28,Control,iOS,Social Media
PF00168,signup_start,2024-04-28,Control,iOS,Social Media
PF00168,signup_complete,2024-04-28,Control,iOS,Social Media
PF00168,onboarding_start,2024-04-30,Control,iOS,Social Media
PF00169,app_open,2024-01-20,Variant_B,Android,Word of Mouth
PF00170,app_open,2024-04-27,Variant_B,Android,App Store
PF00170,signup_start,2024-04-27,Variant_B,Android,App Store
PF00170,signup_complete,2024-04-29,Variant_B,Android,App Store
PF00170,onboarding_start,2024-04-29,Variant_B,Android,App Store
PF00170,onboarding_complete,2024-04-30,Variant_B,Android,App Store
PF00171,app_open,2024-01-20,Variant_B,iOS,Social Media
PF00171,signup_start,2024-01-22,Variant_B,iOS,Social Media
PF00172,app_open,2024-02-25,Variant_B,Android,Referral
PF00173,app_open,2024-03-09,Control,Android,Organic Search
PF00173,signup_start,2024-03-10,Control,Android,Organic Search
PF00173,signup_complete,2024-03-10,Control,Android,Organic Search
PF00173,onboarding_start,2024-03-11,Control,Android,Organic Search
PF00173,onboarding_complete,2024-03-13,Control,Android,Organic Search
PF00173,kyc_submitted,2024-03-14,Control,Android,Organic Search
PF00173,kyc_approved,2024-03-14,Control,Android,Organic Search
PF00174,app_open,2024-03-30,Variant_B,iOS,Organic Search
PF00174,signup_start,2024-03-30,Variant_B,iOS,Organic Search
PF00174,signup_complete,2024-03-31,Variant_B,iOS,Organic Search
PF00174,onboarding_start,2024-04-01,Variant_B,iOS,Organic Search
PF00174,onboarding_complete,2024-04-01,Variant_B,iOS,Organic Search
PF00174,kyc_submitted,2024-04-02,Variant_B,iOS,Organic Search
PF00174,kyc_approved,2024-04-03,Variant_B,iOS,Organic Search
PF00174,first_transaction,2024-04-05,Variant_B,iOS,Organic Search
PF00175,app_open,2024-03-04,Control,Android,Organic Search
PF00176,app_open,2024-03-13,Variant_B,Android,Social Media
PF00177,app_open,2024-04-22,Variant_B,iOS,Organic Search
PF00177,signup_start,2024-04-23,Variant_B,iOS,Organic Search
PF00177,signup_complete,2024-04-24,Variant_B,iOS,Organic Search
PF00177,onboarding_start,2024-04-26,Variant_B,iOS,Organic Search
PF00177,onboarding_complete,2024-04-26,Variant_B,iOS,Organic Search
PF00177,kyc_submitted,2024-04-27,Variant_B,iOS,Organic Search
PF00177,kyc_approved,2024-04-28,Variant_B,iOS,Organic Search
PF00178,app_open,2024-06-06,Variant_B,Android,Referral
PF00178,signup_start,2024-06-07,Variant_B,Android,Referral
PF00178,signup_complete,2024-06-08,Variant_B,Android,Referral
PF00178,onboarding_start,2024-06-10,Variant_B,Android,Referral
PF00178,onboarding_complete,2024-06-11,Variant_B,Android,Referral
PF00178,kyc_submitted,2024-06-12,Variant_B,Android,Referral
PF00179,app_open,2024-06-20,Variant_B,iOS,Paid Ads
PF00179,signup_start,2024-06-21,Variant_B,iOS,Paid Ads
PF00180,app_open,2024-06-18,Variant_B,Web,Organic Search
PF00180,signup_start,2024-06-18,Variant_B,Web,Organic Search
PF00180,signup_complete,2024-06-19,Variant_B,Web,Organic Search
PF00180,onboarding_start,2024-06-20,Variant_B,Web,Organic Search
PF00180,onboarding_complete,2024-06-21,Variant_B,Web,Organic Search
PF00180,kyc_submitted,2024-06-22,Variant_B,Web,Organic Search
PF00180,kyc_approved,2024-06-23,Variant_B,Web,Organic Search
PF00180,first_transaction,2024-06-25,Variant_B,Web,Organic Search
PF00181,app_open,2024-02-04,Control,Android,App Store
PF00181,signup_start,2024-02-06,Control,Android,App Store
PF00181,signup_complete,2024-02-07,Control,Android,App Store
PF00182,app_open,2024-01-31,Control,Web,App Store
PF00182,signup_start,2024-02-01,Control,Web,App Store
PF00182,signup_complete,2024-02-03,Control,Web,App Store
PF00183,app_open,2024-05-22,Variant_B,Android,Referral
PF00183,signup_start,2024-05-23,Variant_B,Android,Referral
PF00184,app_open,2024-03-11,Control,Android,Social Media
PF00184,signup_start,2024-03-12,Control,Android,Social Media
PF00184,signup_complete,2024-03-13,Control,Android,Social Media
PF00184,onboarding_start,2024-03-15,Control,Android,Social Media
PF00184,onboarding_complete,2024-03-16,Control,Android,Social Media
PF00185,app_open,2024-06-03,Variant_B,iOS,Referral
PF00185,signup_start,2024-06-03,Variant_B,iOS,Referral
PF00185,signup_complete,2024-06-04,Variant_B,iOS,Referral
PF00185,onboarding_start,2024-06-04,Variant_B,iOS,Referral
PF00186,app_open,2024-03-28,Variant_B,iOS,Word of Mouth
PF00187,app_open,2024-06-25,Control,Web,Organic Search
PF00187,signup_start,2024-06-26,Control,Web,Organic Search
PF00187,signup_complete,2024-06-27,Control,Web,Organic Search
PF00188,app_open,2024-05-10,Control,Web,Word of Mouth
PF00188,signup_start,2024-05-12,Control,Web,Word of Mouth
PF00188,signup_complete,2024-05-13,Control,Web,Word of Mouth
PF00188,onboarding_start,2024-05-15,Control,Web,Word of Mouth
PF00188,onboarding_complete,2024-05-16,Control,Web,Word of Mouth
PF00188,kyc_submitted,2024-05-17,Control,Web,Word of Mouth
PF00189,app_open,2024-03-06,Control,iOS,Organic Search
PF00189,signup_start,2024-03-07,Control,iOS,Organic Search
PF00189,signup_complete,2024-03-08,Control,iOS,Organic Search
PF00189,onboarding_start,2024-03-09,Control,iOS,Organic Search
PF00189,onboarding_complete,2024-03-10,Control,iOS,Organic Search
PF00189,kyc_submitted,2024-03-11,Control,iOS,Organic Search
PF00189,kyc_approved,2024-03-11,Control,iOS,Organic Search
PF00189,first_transaction,2024-03-12,Control,iOS,Organic Search
PF00190,app_open,2024-01-25,Control,Android,App Store
PF00191,app_open,2024-03-11,Variant_B,Android,Paid Ads
PF00191,signup_start,2024-03-12,Variant_B,Android,Paid Ads
PF00191,signup_complete,2024-03-13,Variant_B,Android,Paid Ads
PF00191,onboarding_start,2024-03-13,Variant_B,Android,Paid Ads
PF00191,onboarding_complete,2024-03-14,Variant_B,Android,Paid Ads
PF00191,kyc_submitted,2024-03-15,Variant_B,Android,Paid Ads
PF00191,kyc_approved,2024-03-16,Variant_B,Android,Paid Ads
PF00192,app_open,2024-01-01,Variant_B,Android,App Store
PF00192,signup_start,2024-01-02,Variant_B,Android,App Store
PF00192,signup_complete,2024-01-02,Variant_B,Android,App Store
PF00193,app_open,2024-02-03,Variant_B,iOS,Referral
PF00193,signup_start,2024-02-03,Variant_B,iOS,Referral
PF00193,signup_complete,2024-02-03,Variant_B,iOS,Referral
PF00193,onboarding_start,2024-02-04,Variant_B,iOS,Referral
PF00193,onboarding_complete,2024-02-04,Variant_B,iOS,Referral
PF00193,kyc_submitted,2024-02-05,Variant_B,iOS,Referral
PF00194,app_open,2024-02-12,Control,Android,Paid Ads
PF00194,signup_start,2024-02-14,Control,Android,Paid Ads
PF00194,signup_complete,2024-02-15,Control,Android,Paid Ads
PF00195,app_open,2024-04-24,Control,Android,Organic Search
PF00195,signup_start,2024-04-24,Control,Android,Organic Search
PF00196,app_open,2024-05-24,Control,Android,Paid Ads
PF00196,signup_start,2024-05-26,Control,Android,Paid Ads
PF00196,signup_complete,2024-05-26,Control,Android,Paid Ads
PF00196,onboarding_start,2024-05-27,Control,Android,Paid Ads
PF00196,onboarding_complete,2024-05-27,Control,Android,Paid Ads
PF00196,kyc_submitted,2024-05-27,Control,Android,Paid Ads
PF00197,app_open,2024-01-29,Control,Android,Social Media
PF00197,signup_start,2024-01-30,Control,Android,Social Media
PF00197,signup_complete,2024-01-30,Control,Android,Social Media
PF00197,onboarding_start,2024-02-01,Control,Android,Social Media
PF00198,app_open,2024-06-26,Variant_B,Web,Word of Mouth
PF00198,signup_start,2024-06-26,Variant_B,Web,Word of Mouth
PF00198,signup_complete,2024-06-28,Variant_B,Web,Word of Mouth
PF00198,onboarding_start,2024-06-29,Variant_B,Web,Word of Mouth
PF00198,onboarding_complete,2024-06-30,Variant_B,Web,Word of Mouth
PF00199,app_open,2024-02-09,Variant_B,Web,Organic Search
PF00199,signup_start,2024-02-11,Variant_B,Web,Organic Search
PF00199,signup_complete,2024-02-11,Variant_B,Web,Organic Search
PF00200,app_open,2024-04-04,Control,Android,Organic Search
PF00201,app_open,2024-04-21,Variant_B,Android,Paid Ads
PF00201,signup_start,2024-04-22,Variant_B,Android,Paid Ads
PF00202,app_open,2024-01-12,Variant_B,Web,Organic Search
PF00202,signup_start,2024-01-12,Variant_B,Web,Organic Search
PF00203,app_open,2024-04-03,Control,Android,Social Media
PF00203,signup_start,2024-04-04,Control,Android,Social Media
PF00203,signup_complete,2024-04-05,Control,Android,Social Media
PF00204,app_open,2024-04-02,Control,Web,App Store
PF00204,signup_start,2024-04-03,Control,Web,App Store
PF00204,signup_complete,2024-04-03,Control,Web,App Store
PF00205,app_open,2024-06-24,Control,iOS,Referral
PF00205,signup_start,2024-06-24,Control,iOS,Referral
PF00205,signup_complete,2024-06-26,Control,iOS,Referral
PF00205,onboarding_start,2024-06-26,Control,iOS,Referral
PF00206,app_open,2024-06-19,Variant_B,Android,Organic Search
PF00206,signup_start,2024-06-19,Variant_B,Android,Organic Search
PF00206,signup_complete,2024-06-20,Variant_B,Android,Organic Search
PF00207,app_open,2024-04-01,Control,Android,App Store
PF00207,signup_start,2024-04-03,Control,Android,App Store
PF00208,app_open,2024-05-24,Control,Android,Organic Search
PF00208,signup_start,2024-05-25,Control,Android,Organic Search
PF00208,signup_complete,2024-05-26,Control,Android,Organic Search
PF00208,onboarding_start,2024-05-27,Control,Android,Organic Search
PF00208,onboarding_complete,2024-05-29,Control,Android,Organic Search
PF00208,kyc_submitted,2024-05-30,Control,Android,Organic Search
PF00208,kyc_approved,2024-05-30,Control,Android,Organic Search
PF00208,first_transaction,2024-05-31,Control,Android,Organic Search
PF00209,app_open,2024-06-08,Control,Web,Paid Ads
PF00210,app_open,2024-03-02,Control,iOS,Social Media
PF00210,signup_start,2024-03-04,Control,iOS,Social Media
PF00210,signup_complete,2024-03-06,Control,iOS,Social Media
PF00210,onboarding_start,2024-03-06,Control,iOS,Social Media
PF00210,onboarding_complete,2024-03-07,Control,iOS,Social Media
PF00211,app_open,2024-02-15,Variant_B,iOS,Paid Ads
PF00212,app_open,2024-01-07,Control,Android,Organic Search
PF00213,app_open,2024-03-26,Control,Web,Organic Search
PF00213,signup_start,2024-03-28,Control,Web,Organic Search
PF00213,signup_complete,2024-03-28,Control,Web,Organic Search
PF00214,app_open,2024-06-20,Control,Web,Organic Search
PF00214,signup_start,2024-06-21,Control,Web,Organic Search
PF00215,app_open,2024-03-04,Control,Android,App Store
PF00215,signup_start,2024-03-06,Control,Android,App Store
PF00215,signup_complete,2024-03-07,Control,Android,App Store
PF00215,onboarding_start,2024-03-09,Control,Android,App Store
PF00215,onboarding_complete,2024-03-09,Control,Android,App Store
PF00215,kyc_submitted,2024-03-11,Control,Android,App Store
PF00215,kyc_approved,2024-03-12,Control,Android,App Store
PF00216,app_open,2024-02-10,Variant_B,Web,Referral
PF00217,app_open,2024-04-07,Variant_B,iOS,Social Media
PF00217,signup_start,2024-04-08,Variant_B,iOS,Social Media
PF00218,app_open,2024-04-30,Control,iOS,Organic Search
PF00219,app_open,2024-02-21,Variant_B,Web,Organic Search
PF00219,signup_start,2024-02-22,Variant_B,Web,Organic Search
PF00219,signup_complete,2024-02-23,Variant_B,Web,Organic Search
PF00219,onboarding_start,2024-02-24,Variant_B,Web,Organic Search
PF00219,onboarding_complete,2024-02-25,Variant_B,Web,Organic Search
PF00219,kyc_submitted,2024-02-26,Variant_B,Web,Organic Search
PF00220,app_open,2024-03-31,Control,Android,Social Media
PF00220,signup_start,2024-04-01,Control,Android,Social Media
PF00221,app_open,2024-02-28,Control,Android,Referral
PF00221,signup_start,2024-03-01,Control,Android,Referral
PF00221,signup_complete,2024-03-02,Control,Android,Referral
PF00221,onboarding_start,2024-03-03,Control,Android,Referral
PF00222,app_open,2024-01-08,Variant_B,Web,App Store
PF00222,signup_start,2024-01-10,Variant_B,Web,App Store
PF00222,signup_complete,2024-01-10,Variant_B,Web,App Store
PF00222,onboarding_start,2024-01-11,Variant_B,Web,App Store
PF00222,onboarding_complete,2024-01-11,Variant_B,Web,App Store
PF00223,app_open,2024-02-20,Variant_B,Android,Social Media
