user_id,signup_date,signup_month,channel,device,age_group,state,occupation,ab_variant,completed_onboarding,activated,plan,last_active_date,months_observed,days_since_signup,is_churned
PF00209,2024-06-07,2024-06,Paid Ads,Web,25-34,Abuja,Salaried Employee,Control,True,True,Free,2024-06-08,3,115,1
PF00210,2024-03-01,2024-03,Social Media,iOS,25-34,Lagos,Salaried Employee,Control,True,False,Free,2024-03-02,7,213,1
PF00211,2024-02-15,2024-02,Paid Ads,iOS,18-24,Rivers,Salaried Employee,Variant_B,False,False,Free,2024-02-18,7,228,1
PF00212,2024-01-07,2024-01,Organic Search,Android,18-24,Lagos,Student,Control,False,False,Free,2024-01-08,8,267,1
PF00213,2024-03-26,2024-03,Organic Search,Web,18-24,Oyo,Other,Control,True,True,Free,2024-03-29,6,188,1
PF00214,2024-06-20,2024-06,Organic Search,Web,35-44,Imo,Trader/Business Owner,Control,False,True,Free,2024-07-26,3,102,1
PF00215,2024-03-04,2024-03,App Store,Android,35-44,Kano,Freelancer,Control,False,True,Free,2024-08-06,7,210,1
PF00216,2024-02-10,2024-02,Referral,Web,35-44,Lagos,Salaried Employee,Variant_B,True,False,Free,2024-02-10,7,233,1
PF00217,2024-04-07,2024-04,Social Media,iOS,18-24,Lagos,Trader/Business Owner,Variant_B,False,True,Free,2024-04-07,5,176,1
PF00218,2024-04-30,2024-04,Organic Search,iOS,18-24,Rivers,Trader/Business Owner,Control,True,True,Free,2024-05-07,5,153,1
PF00219,2024-02-21,2024-02,Organic Search,Web,25-34,Lagos,Student,Variant_B,True,True,Basic,2024-02-24,7,222,1
PF00220,2024-03-30,2024-03,Social Media,Android,18-24,Lagos,Salaried Employee,Control,False,False,Basic,2024-09-06,6,184,0
PF00221,2024-02-28,2024-02,Referral,Android,25-34,Imo,Salaried Employee,Control,False,False,Free,2024-02-29,7,215,1
PF00222,2024-01-07,2024-01,App Store,Web,25-34,Abuja,Other,Variant_B,True,True,Free,2024-09-18,8,267,0
PF00223,2024-02-19,2024-02,Social Media,Android,18-24,Abuja,Freelancer,Variant_B,True,True,Free,2024-02-22,7,224,1
PF00224,2024-03-25,2024-03,Referral,Android,55+,Abuja,Freelancer,Control,False,False,Free,2024-03-27,6,189,1
PF00225,2024-01-18,2024-01,Paid Ads,Android,35-44,Abuja,Salaried Employee,Variant_B,True,False,Free,2024-09-21,8,256,0
PF00226,2024-03-12,2024-03,Organic Search,Android,35-44,Lagos,Salaried Employee,Variant_B,True,True,Free,2024-04-11,6,202,1
PF00227,2024-06-13,2024-06,Social Media,Android,25-34,Rivers,Salaried Employee,Control,False,True,Premium,2024-06-16,3,109,1
PF00228,2024-06-22,2024-06,App Store,iOS,25-34,Lagos,Trader/Business Owner,Control,True,True,Basic,2024-06-24,3,100,1
PF00229,2024-01-08,2024-01,Paid Ads,Web,45-54,Delta,Salaried Employee,Variant_B,True,True,Free,2024-01-08,8,266,1
PF00230,2024-03-07,2024-03,Social Media,Android,25-34,Abuja,Freelancer,Control,True,True,Free,2024-04-05,6,207,1
PF00231,2024-05-28,2024-05,Social Media,Android,55+,Kano,Salaried Employee,Control,False,False,Free,2024-05-30,4,125,1
PF00232,2024-01-10,2024-01,Referral,iOS,18-24,Imo,Student,Control,True,True,Free,2024-08-31,8,264,0
PF00233,2024-06-01,2024-06,App Store,Android,25-34,Kano,Student,Variant_B,True,False,Free,2024-06-04,4,121,1
PF00234,2024-03-29,2024-03,App Store,Android,18-24,Abuja,Salaried Employee,Control,True,False,Basic,2024-03-31,6,185,1
PF00235,2024-04-21,2024-04,Organic Search,Web,25-34,Rivers,Other,Variant_B,True,False,Free,2024-04-21,5,162,1
PF00236,2024-04-08,2024-04,Referral,Android,35-44,Kano,Student,Variant_B,True,False,Free,2024-07-27,5,175,1
PF00237,2024-05-27,2024-05,Organic Search,Web,35-44,Rivers,Trader/Business Owner,Variant_B,True,True,Free,2024-09-03,4,126,0
PF00238,2024-03-06,2024-03,Organic Search,iOS,25-34,Oyo,Salaried Employee,Variant_B,False,False,Free,2024-03-06,6,208,1
PF00239,2024-04-21,2024-04,Referral,iOS,25-34,Lagos,Salaried Employee,Variant_B,True,False,Basic,2024-04-21,5,162,1
PF00240,2024-05-13,2024-05,Referral,Android,55+,Abuja,Salaried Employee,Control,True,False,Free,2024-05-14,4,140,1
PF00241,2024-04-03,2024-04,Organic Search,iOS,25-34,Oyo,Freelancer,Variant_B,True,False,Free,2024-04-06,6,180,1
PF00242,2024-01-18,2024-01,Social Media,Android,45-54,Kaduna,Student,Variant_B,True,True,Premium,2024-01-20,8,256,1
PF00243,2024-06-08,2024-06,Organic Search,Android,55+,Abuja,Freelancer,Variant_B,True,True,Free,2024-06-10,3,114,1
PF00244,2024-06-18,2024-06,Word of Mouth,Web,35-44,Abuja,Trader/Business Owner,Variant_B,True,True,Free,2024-06-18,3,104,1
PF00245,2024-03-17,2024-03,Organic Search,Web,35-44,Kano,Student,Control,True,True,Free,2024-03-19,6,197,1
PF00246,2024-06-19,2024-06,App Store,Android,25-34,Kano,Student,Control,False,False,Free,2024-06-22,3,103,1
PF00247,2024-03-24,2024-03,Organic Search,Android,35-44,Oyo,Salaried Employee,Control,False,False,Free,2024-03-27,6,190,1
PF00248,2024-06-27,2024-06,Social Media,Android,18-24,Kano,Salaried Employee,Variant_B,True,True,Basic,2024-06-29,3,95,1
PF00249,2024-05-21,2024-05,App Store,Web,25-34,Rivers,Salaried Employee,Control,False,False,Free,2024-05-22,4,132,1
PF00250,2024-02-19,2024-02,Paid Ads,Android,25-34,Edo,Student,Control,False,False,Free,2024-02-22,7,224,1
PF00251,2024-06-19,2024-06,Organic Search,Web,35-44,Imo,Salaried Employee,Control,False,True,Free,2024-06-22,3,103,1
PF00252,2024-06-22,2024-06,App Store,Android,25-34,Kaduna,Salaried Employee,Variant_B,True,True,Free,2024-09-20,3,100,0
PF00253,2024-02-14,2024-02,Word of Mouth,iOS,55+,Abuja,Trader/Business Owner,Variant_B,True,True,Free,2024-03-20,7,229,1
PF00254,2024-05-25,2024-05,App Store,iOS,18-24,Imo,Trader/Business Owner,Variant_B,True,True,Basic,2024-05-27,4,128,1
PF00255,2024-04-13,2024-04,Organic Search,iOS,25-34,Rivers,Trader/Business Owner,Control,False,False,Free,2024-04-13,5,170,1
PF00256,2024-03-18,2024-03,Word of Mouth,iOS,18-24,Lagos,Trader/Business Owner,Control,False,False,Free,2024-03-20,6,196,1
PF00257,2024-02-23,2024-02,Social Media,Web,25-34,Abuja,Salaried Employee,Control,True,False,Basic,2024-02-26,7,220,1
PF00258,2024-05-28,2024-05,Word of Mouth,iOS,25-34,Lagos,Civil Servant,Control,True,True,Free,2024-05-30,4,125,1
PF00259,2024-04-29,2024-04,Referral,Android,25-34,Kaduna,Salaried Employee,Control,True,False,Free,2024-08-12,5,154,1
PF00260,2024-04-23,2024-04,Referral,iOS,35-44,Kano,Student,Control,False,False,Free,2024-04-24,5,160,1
PF00261,2024-05-10,2024-05,Organic Search,Android,18-24,Lagos,Civil Servant,Control,True,False,Free,2024-05-13,4,143,1
PF00262,2024-02-13,2024-02,Word of Mouth,Android,35-44,Rivers,Student,Variant_B,True,True,Free,2024-09-18,7,230,0
PF00263,2024-01-22,2024-01,Referral,Web,18-24,Lagos,Salaried Employee,Control,True,True,Basic,2024-01-24,8,252,1
PF00264,2024-05-11,2024-05,Paid Ads,Android,25-34,Anambra,Freelancer,Variant_B,True,True,Free,2024-05-13,4,142,1
PF00265,2024-01-24,2024-01,Social Media,Android,55+,Oyo,Civil Servant,Variant_B,True,True,Free,2024-01-25,8,250,1
PF00266,2024-06-21,2024-06,Paid Ads,Android,25-34,Abuja,Freelancer,Variant_B,True,True,Free,2024-06-23,3,101,1
PF00267,2024-02-27,2024-02,Word of Mouth,Android,25-34,Edo,Trader/Business Owner,Control,True,False,Free,2024-08-23,7,216,1
PF00268,2024-02-20,2024-02,Paid Ads,Android,18-24,Abuja,Trader/Business Owner,Control,True,True,Free,2024-02-21,7,223,1
PF00269,2024-01-07,2024-01,Paid Ads,Android,18-24,Lagos,Salaried Employee,Control,False,False,Free,2024-01-07,8,267,1
PF00270,2024-03-03,2024-03,Social Media,Android,18-24,Lagos,Trader/Business Owner,Control,False,False,Free,2024-08-13,7,211,1
PF00271,2024-06-05,2024-06,App Store,Android,25-34,Rivers,Trader/Business Owner,Control,False,True,Premium,2024-06-05,3,117,1
PF00272,2024-04-26,2024-04,App Store,Android,45-54,Kaduna,Freelancer,Variant_B,False,False,Premium,2024-04-29,5,157,1
PF00273,2024-06-10,2024-06,Organic Search,iOS,25-34,Lagos,Student,Control,True,False,Basic,2024-06-11,3,112,1
PF00274,2024-06-27,2024-06,App Store,Android,18-24,Rivers,Trader/Business Owner,Variant_B,True,True,Basic,2024-07-11,3,95,1
PF00275,2024-05-06,2024-05,App Store,Android,25-34,Abuja,Civil Servant,Variant_B,True,True,Free,2024-05-09,4,147,1
PF00276,2024-03-03,2024-03,Paid Ads,iOS,25-34,Edo,Freelancer,Control,True,True,Basic,2024-03-04,7,211,1
PF00277,2024-06-16,2024-06,App Store,Web,35-44,Abuja,Trader/Business Owner,Control,True,False,Free,2024-06-16,3,106,1
PF00278,2024-01-28,2024-01,Social Media,iOS,18-24,Edo,Trader/Business Owner,Variant_B,True,False,Free,2024-01-31,8,246,1
PF00279,2024-02-26,2024-02,Paid Ads,iOS,25-34,Delta,Salaried Employee,Control,False,False,Free,2024-05-05,7,217,1
PF00280,2024-06-27,2024-06,Referral,Android,25-34,Rivers,Trader/Business Owner,Variant_B,True,True,Free,2024-08-14,3,95,1
PF00281,2024-04-28,2024-04,Word of Mouth,Android,35-44,Abuja,Student,Variant_B,True,True,Free,2024-04-28,5,155,1
PF00282,2024-05-22,2024-05,Referral,Android,25-34,Lagos,Trader/Business Owner,Control,True,True,Free,2024-09-04,4,131,0
PF00283,2024-02-01,2024-02,Paid Ads,Web,18-24,Abuja,Trader/Business Owner,Control,True,True,Free,2024-03-15,8,242,1
PF00284,2024-02-04,2024-02,Social Media,Android,45-54,Lagos,Salaried Employee,Control,True,True,Basic,2024-03-26,7,239,1
PF00285,2024-04-28,2024-04,Referral,Android,35-44,Lagos,Civil Servant,Control,True,True,Free,2024-09-18,5,155,0
PF00286,2024-05-15,2024-05,Organic Search,Android,18-24,Lagos,Student,Control,True,True,Basic,2024-06-16,4,138,1
PF00287,2024-06-01,2024-06,Social Media,Android,18-24,Kano,Freelancer,Control,False,False,Free,2024-06-03,4,121,1
PF00288,2024-04-23,2024-04,Organic Search,Web,25-34,Abuja,Freelancer,Control,False,True,Premium,2024-04-26,5,160,1
PF00289,2024-05-20,2024-05,Paid Ads,Web,35-44,Kaduna,Salaried Employee,Variant_B,True,True,Free,2024-08-12,4,133,1
PF00290,2024-02-10,2024-02,Referral,Android,18-24,Abuja,Freelancer,Control,False,True,Free,2024-02-13,7,233,1
PF00291,2024-04-25,2024-04,Word of Mouth,iOS,35-44,Rivers,Freelancer,Variant_B,True,True,Free,2024-06-07,5,158,1
PF00292,2024-03-04,2024-03,Paid Ads,Android,18-24,Abuja,Trader/Business Owner,Control,False,False,Free,2024-03-06,7,210,1
PF00293,2024-05-13,2024-05,Paid Ads,Android,35-44,Lagos,Student,Control,False,True,Basic,2024-07-14,4,140,1
PF00294,2024-06-09,2024-06,Word of Mouth,Android,25-34,Abuja,Trader/Business Owner,Variant_B,True,True,Free,2024-07-06,3,113,1
PF00295,2024-03-11,2024-03,Referral,Android,25-34,Oyo,Other,Control,False,False,Free,2024-05-14,6,203,1
PF00296,2024-01-20,2024-01,App Store,Android,45-54,Imo,Student,Control,False,False,Free,2024-08-20,8,254,1
PF00297,2024-03-14,2024-03,Paid Ads,iOS,18-24,Delta,Salaried Employee,Control,False,True,Free,2024-03-15,6,200,1
PF00298,2024-03-10,2024-03,Paid Ads,Android,25-34,Edo,Trader/Business Owner,Control,True,True,Free,2024-03-12,6,204,1
PF00299,2024-03-22,2024-03,Referral,Android,35-44,Abuja,Trader/Business Owner,Control,True,True,Free,2024-03-22,6,192,1
PF00300,2024-02-05,2024-02,Referral,Android,25-34,Abuja,Salaried Employee,Variant_B,True,True,Free,2024-02-06,7,238,1
PF00301,2024-02-29,2024-02,Referral,iOS,35-44,Lagos,Trader/Business Owner,Variant_B,True,True,Basic,2024-09-09,7,214,0
PF00302,2024-06-26,2024-06,Paid Ads,iOS,35-44,Imo,Salaried Employee,Control,True,True,Basic,2024-07-03,3,96,1
PF00303,2024-06-29,2024-06,Social Media,Android,35-44,Edo,Freelancer,Control,True,False,Free,2024-06-30,3,93,1
PF00304,2024-01-17,2024-01,Paid Ads,Android,45-54,Rivers,Freelancer,Variant_B,True,False,Free,2024-01-20,8,257,1
PF00305,2024-04-14,2024-04,Organic Search,iOS,55+,Abuja,Trader/Business Owner,Control,True,True,Free,2024-04-16,5,169,1
PF00306,2024-05-18,2024-05,Referral,Web,18-24,Kano,Student,Variant_B,True,True,Basic,2024-05-21,4,135,1
PF00307,2024-04-16,2024-04,Referral,iOS,25-34,Abuja,Salaried Employee,Control,True,True,Free,2024-04-16,5,167,1
PF00308,2024-02-22,2024-02,Organic Search,Android,25-34,Abuja,Salaried Employee,Control,True,False,Free,2024-02-25,7,221,1
PF00309,2024-04-09,2024-04,Paid Ads,iOS,35-44,Lagos,Salaried Employee,Variant_B,False,False,Free,2024-04-09,5,174,1
PF00310,2024-05-27,2024-05,Social Media,iOS,35-44,Rivers,Salaried Employee,Variant_B,False,False,Free,2024-08-10,4,126,1
PF00311,2024-05-02,2024-05,Organic Search,Web,25-34,Lagos,Salaried Employee,Variant_B,True,True,Free,2024-05-30,5,151,1
PF00312,2024-03-31,2024-03,App Store,Android,25-34,Lagos,Trader/Business Owner,Variant_B,False,False,Free,2024-04-02,6,183,1
PF00313,2024-04-09,2024-04,Paid Ads,Android,35-44,Kano,Trader/Business Owner,Variant_B,False,False,Free,2024-09-24,5,174,0
PF00314,2024-04-17,2024-04,Organic Search,iOS,25-34,Kano,Salaried Employee,Variant_B,True,True,Free,2024-04-18,5,166,1
PF00315,2024-05-04,2024-05,Referral,iOS,45-54,Rivers,Other,Control,False,False,Free,2024-05-05,4,149,1
PF00316,2024-03-10,2024-03,Referral,Android,25-34,Edo,Other,Variant_B,True,True,Free,2024-04-13,6,204,1
PF00317,2024-05-04,2024-05,Referral,Android,18-24,Oyo,Student,Control,False,False,Free,2024-06-29,4,149,1
PF00318,2024-04-09,2024-04,Word of Mouth,Android,55+,Lagos,Salaried Employee,Control,True,True,Basic,2024-04-11,5,174,1
PF00319,2024-06-20,2024-06,Social Media,Android,35-44,Imo,Trader/Business Owner,Variant_B,False,False,Free,2024-06-23,3,102,1
PF00320,2024-02-12,2024-02,Organic Search,Android,35-44,Lagos,Freelancer,Control,False,False,Basic,2024-02-15,7,231,1
PF00321,2024-02-02,2024-02,Word of Mouth,Android,35-44,Abuja,Trader/Business Owner,Variant_B,False,False,Free,2024-02-02,8,241,1
PF00322,2024-04-10,2024-04,Word of Mouth,Android,25-34,Oyo,Trader/Business Owner,Control,False,True,Basic,2024-06-17,5,173,1
PF00323,2024-05-24,2024-05,Paid Ads,iOS,35-44,Delta,Student,Control,True,True,Premium,2024-06-20,4,129,1
PF00324,2024-01-07,2024-01,Social Media,Web,25-34,Lagos,Salaried Employee,Variant_B,False,True,Free,2024-08-30,8,267,1
PF00325,2024-06-13,2024-06,App Store,iOS,45-54,Kano,Freelancer,Control,False,True,Free,2024-09-10,3,109,0
PF00326,2024-02-04,2024-02,App Store,Android,25-34,Kano,Student,Variant_B,True,True,Free,2024-09-24,7,239,0
PF00327,2024-04-28,2024-04,Paid Ads,iOS,35-44,Edo,Trader/Business Owner,Control,True,False,Free,2024-08-03,5,155,1
PF00328,2024-01-13,2024-01,Organic Search,Android,35-44,Abuja,Trader/Business Owner,Variant_B,True,True,Free,2024-01-15,8,261,1
PF00329,2024-04-07,2024-04,Organic Search,Web,35-44,Edo,Salaried Employee,Control,False,True,Free,2024-07-09,5,176,1
PF00330,2024-02-24,2024-02,Paid Ads,iOS,25-34,Lagos,Trader/Business Owner,Variant_B,False,True,Free,2024-02-27,7,219,1
PF00331,2024-03-24,2024-03,App Store,Android,55+,Abuja,Salaried Employee,Control,False,True,Basic,2024-04-10,6,190,1
PF00332,2024-04-07,2024-04,App Store,Android,45-54,Lagos,Civil Servant,Variant_B,True,True,Basic,2024-04-09,5,176,1
PF00333,2024-04-17,2024-04,Organic Search,Web,25-34,Oyo,Freelancer,Variant_B,False,True,Basic,2024-04-19,5,166,1
PF00334,2024-01-21,2024-01,Paid Ads,iOS,25-34,Anambra,Other,Variant_B,False,False,Free,2024-01-24,8,253,1
PF00335,2024-01-05,2024-01,App Store,iOS,18-24,Anambra,Student,Control,False,True,Free,2024-02-23,8,269,1
PF00336,2024-05-18,2024-05,Paid Ads,iOS,45-54,Lagos,Other,Control,True,True,Free,2024-05-18,4,135,1
PF00337,2024-03-30,2024-03,Referral,Android,45-54,Rivers,Salaried Employee,Variant_B,True,True,Free,2024-04-07,6,184,1
PF00338,2024-06-15,2024-06,App Store,Web,35-44,Lagos,Trader/Business Owner,Control,False,False,Free,2024-06-15,3,107,1
PF00339,2024-06-15,2024-06,Word of Mouth,Android,18-24,Lagos,Salaried Employee,Control,True,True,Free,2024-06-30,3,107,1
PF00340,2024-01-08,2024-01,Paid Ads,Web,35-44,Lagos,Student,Variant_B,True,True,Free,2024-05-07,8,266,1
PF00341,2024-02-21,2024-02,Organic Search,Android,35-44,Abuja,Salaried Employee,Control,False,False,Free,2024-06-25,7,222,1
PF00342,2024-01-06,2024-01,Social Media,iOS,45-54,Abuja,Civil Servant,Control,False,False,Free,2024-09-16,8,268,0
PF00343,2024-02-09,2024-02,Social Media,Android,18-24,Rivers,Salaried Employee,Control,True,True,Premium,2024-02-10,7,234,1
PF00344,2024-02-02,2024-02,Social Media,iOS,35-44,Edo,Student,Control,True,True,Premium,2024-03-16,8,241,1
PF00345,2024-06-20,2024-06,Organic Search,Web,18-24,Rivers,Freelancer,Variant_B,True,True,Basic,2024-06-20,3,102,1
PF00346,2024-05-24,2024-05,App Store,Web,35-44,Abuja,Student,Variant_B,True,True,Free,2024-05-25,4,129,1
PF00347,2024-04-29,2024-04,Referral,Android,25-34,Abuja,Trader/Business Owner,Variant_B,True,True,Premium,2024-05-01,5,154,1
PF00348,2024-04-04,2024-04,Referral,Web,25-34,Kano,Salaried Employee,Control,True,True,Free,2024-05-05,5,179,1
PF00349,2024-06-04,2024-06,App Store,Android,25-34,Abuja,Student,Control,False,False,Free,2024-06-04,3,118,1
PF00350,2024-02-11,2024-02,Word of Mouth,iOS,25-34,Edo,Student,Variant_B,True,False,Free,2024-02-13,7,232,1
PF00351,2024-01-28,2024-01,Organic Search,iOS,25-34,Lagos,Student,Control,True,True,Free,2024-02-18,8,246,1
PF00352,2024-01-07,2024-01,Organic Search,iOS,25-34,Delta,Trader/Business Owner,Variant_B,False,False,Free,2024-01-09,8,267,1
PF00353,2024-05-27,2024-05,Paid Ads,iOS,45-54,Lagos,Trader/Business Owner,Control,True,False,Free,2024-05-30,4,126,1
PF00354,2024-04-11,2024-04,App Store,Android,45-54,Rivers,Salaried Employee,Variant_B,False,False,Free,2024-04-12,5,172,1
PF00355,2024-01-20,2024-01,Paid Ads,Web,35-44,Abuja,Trader/Business Owner,Variant_B,True,True,Basic,2024-01-21,8,254,1
PF00356,2024-01-27,2024-01,Organic Search,Android,18-24,Rivers,Salaried Employee,Variant_B,True,True,Premium,2024-09-19,8,247,0
PF00357,2024-03-18,2024-03,Word of Mouth,Android,35-44,Anambra,Salaried Employee,Variant_B,False,False,Free,2024-03-18,6,196,1
PF00358,2024-05-24,2024-05,Referral,Android,18-24,Anambra,Student,Control,True,True,Premium,2024-06-24,4,129,1
PF00359,2024-01-11,2024-01,App Store,Android,25-34,Lagos,Student,Control,True,True,Free,2024-01-13,8,263,1
PF00360,2024-05-16,2024-05,Paid Ads,Android,18-24,Rivers,Freelancer,Control,True,True,Free,2024-05-19,4,137,1
PF00361,2024-06-18,2024-06,Paid Ads,Web,35-44,Edo,Freelancer,Variant_B,True,True,Free,2024-07-10,3,104,1
PF00362,2024-01-18,2024-01,Social Media,Android,35-44,Kaduna,Trader/Business Owner,Variant_B,True,True,Basic,2024-01-20,8,256,1
PF00363,2024-01-04,2024-01,Paid Ads,Android,25-34,Abuja,Civil Servant,Variant_B,True,True,Free,2024-01-07,9,270,1
PF00364,2024-05-05,2024-05,Paid Ads,Android,35-44,Lagos,Trader/Business Owner,Control,False,True,Basic,2024-08-01,4,148,1
PF00365,2024-04-20,2024-04,Organic Search,Android,25-34,Anambra,Trader/Business Owner,Control,True,True,Premium,2024-05-11,5,163,1
PF00366,2024-06-11,2024-06,Social Media,Android,55+,Anambra,Salaried Employee,Control,False,False,Free,2024-06-14,3,111,1
PF00367,2024-02-09,2024-02,Paid Ads,Android,25-34,Edo,Trader/Business Owner,Variant_B,True,True,Free,2024-03-14,7,234,1
PF00368,2024-02-15,2024-02,Paid Ads,Android,45-54,Oyo,Trader/Business Owner,Control,False,False,Free,2024-02-17,7,228,1
PF00369,2024-06-06,2024-06,Organic Search,Android,18-24,Edo,Freelancer,Variant_B,True,True,Free,2024-06-09,3,116,1
PF00370,2024-04-29,2024-04,Word of Mouth,Web,25-34,Lagos,Salaried Employee,Control,True,True,Free,2024-09-10,5,154,0
PF00371,2024-05-31,2024-05,Referral,Web,45-54,Lagos,Salaried Employee,Variant_B,True,True,Free,2024-06-02,4,122,1
PF00372,2024-03-23,2024-03,Referral,Web,18-24,Abuja,Student,Control,False,False,Basic,2024-03-24,6,191,1
PF00373,2024-01-23,2024-01,Social Media,Web,35-44,Delta,Other,Variant_B,True,True,Basic,2024-01-25,8,251,1
PF00374,2024-04-25,2024-04,Social Media,Android,45-54,Lagos,Salaried Employee,Control,True,True,Free,2024-05-07,5,158,1
PF00375,2024-04-28,2024-04,Paid Ads,Android,35-44,Abuja,Salaried Employee,Variant_B,False,True,Basic,2024-05-01,5,155,1
PF00376,2024-03-27,2024-03,Referral,Android,25-34,Delta,Salaried Employee,Variant_B,True,True,Premium,2024-03-27,6,187,1
PF00377,2024-05-06,2024-05,Social Media,Web,18-24,Kaduna,Salaried Employee,Control,False,False,Free,2024-05-08,4,147,1
PF00378,2024-02-16,2024-02,Organic Search,Android,35-44,Imo,Trader/Business Owner,Control,True,True,Premium,2024-03-16,7,227,1
PF00379,2024-02-24,2024-02,Word of Mouth,Android,18-24,Delta,Salaried Employee,Control,False,True,Free,2024-04-11,7,219,1
PF00380,2024-03-07,2024-03,Organic Search,iOS,25-34,Kaduna,Other,Variant_B,True,False,Basic,2024-03-09,6,207,1
PF00381,2024-03-12,2024-03,Social Media,Web,18-24,Kano,Salaried Employee,Control,False,False,Free,2024-03-14,6,202,1
PF00382,2024-05-22,2024-05,Organic Search,Android,45-54,Rivers,Student,Variant_B,True,True,Premium,2024-05-30,4,131,1
PF00383,2024-05-12,2024-05,Organic Search,Web,25-34,Lagos,Trader/Business Owner,Control,False,False,Free,2024-05-13,4,141,1
PF00384,2024-01-22,2024-01,Organic Search,Android,18-24,Lagos,Freelancer,Control,True,True,Basic,2024-01-23,8,252,1
PF00385,2024-04-14,2024-04,Referral,iOS,25-34,Kaduna,Salaried Employee,Control,True,False,Free,2024-04-17,5,169,1
PF00386,2024-05-22,2024-05,Referral,Web,18-24,Oyo,Student,Control,True,False,Free,2024-05-23,4,131,1
