tx_id,user_id,tx_date,tx_month,tx_type,amount,status,device,channel,state
TX0000280,PF00110,2024-07-27,2024-07,Airtime,720.0,Success,Web,Word of Mouth,Lagos
TX0000281,PF00110,2024-08-12,2024-08,Card Payment,2520.0,Success,Web,Word of Mouth,Lagos
TX0000282,PF00110,2024-08-17,2024-08,Data Bundle,2920.0,Failed,Web,Word of Mouth,Lagos
TX0000283,PF00110,2024-08-24,2024-08,Savings,19740.0,Success,Web,Word of Mouth,Lagos
TX0000284,PF00110,2024-08-25,2024-08,Transfer,35250.0,Success,Web,Word of Mouth,Lagos
TX0000285,PF00110,2024-08-25,2024-08,Savings,25670.0,Success,Web,Word of Mouth,Lagos
TX0000286,PF00110,2024-08-16,2024-08,Savings,9330.0,Success,Web,Word of Mouth,Lagos
TX0000287,PF00110,2024-08-12,2024-08,Transfer,6250.0,Success,Web,Word of Mouth,Lagos
TX0000288,PF00110,2024-07-29,2024-07,Data Bundle,2130.0,Success,Web,Word of Mouth,Lagos
TX0000289,PF00114,2024-06-04,2024-06,Transfer,34030.0,Success,iOS,App Store,Delta
TX0000290,PF00114,2024-06-17,2024-06,Savings,8760.0,Success,iOS,App Store,Delta
TX0000291,PF00114,2024-06-04,2024-06,Transfer,21800.0,Success,iOS,App Store,Delta
TX0000292,PF00114,2024-06-13,2024-06,Savings,530.0,Success,iOS,App Store,Delta
TX0000293,PF00114,2024-06-01,2024-06,Transfer,9390.0,Success,iOS,App Store,Delta
TX0000294,PF00114,2024-06-04,2024-06,Bill Payment,18450.0,Success,iOS,App Store,Delta
TX0000295,PF00114,2024-05-31,2024-05,Airtime,920.0,Success,iOS,App Store,Delta
TX0000296,PF00114,2024-06-09,2024-06,Bill Payment,10720.0,Pending,iOS,App Store,Delta
TX0000297,PF00114,2024-06-06,2024-06,Transfer,42520.0,Success,iOS,App Store,Delta
TX0000298,PF00116,2024-06-20,2024-06,Transfer,17520.0,Failed,iOS,Word of Mouth,Oyo
TX0000299,PF00116,2024-06-27,2024-06,Airtime,620.0,Success,iOS,Word of Mouth,Oyo
TX0000300,PF00116,2024-06-18,2024-06,Transfer,25300.0,Success,iOS,Word of Mouth,Oyo
TX0000301,PF00116,2024-06-13,2024-06,Bill Payment,5510.0,Success,iOS,Word of Mouth,Oyo
TX0000302,PF00116,2024-06-23,2024-06,Transfer,21030.0,Success,iOS,Word of Mouth,Oyo
TX0000303,PF00116,2024-06-15,2024-06,Data Bundle,1880.0,Success,iOS,Word of Mouth,Oyo
TX0000304,PF00116,2024-06-14,2024-06,Airtime,230.0,Success,iOS,Word of Mouth,Oyo
TX0000305,PF00116,2024-06-22,2024-06,Transfer,28880.0,Success,iOS,Word of Mouth,Oyo
TX0000306,PF00116,2024-06-02,2024-06,Savings,17790.0,Success,iOS,Word of Mouth,Oyo
TX0000307,PF00116,2024-07-05,2024-07,Bill Payment,13860.0,Failed,iOS,Word of Mouth,Oyo
TX0000308,PF00116,2024-07-14,2024-07,Bill Payment,50.0,Success,iOS,Word of Mouth,Oyo
TX0000309,PF00116,2024-07-21,2024-07,Card Payment,5760.0,Success,iOS,Word of Mouth,Oyo
TX0000310,PF00116,2024-07-27,2024-07,Transfer,26900.0,Success,iOS,Word of Mouth,Oyo
TX0000311,PF00116,2024-07-25,2024-07,Bill Payment,11120.0,Success,iOS,Word of Mouth,Oyo
TX0000312,PF00116,2024-07-09,2024-07,Transfer,48260.0,Success,iOS,Word of Mouth,Oyo
TX0000313,PF00116,2024-08-02,2024-08,Transfer,42550.0,Success,iOS,Word of Mouth,Oyo
TX0000314,PF00116,2024-08-16,2024-08,Transfer,44170.0,Success,iOS,Word of Mouth,Oyo
TX0000315,PF00116,2024-08-15,2024-08,Airtime,240.0,Success,iOS,Word of Mouth,Oyo
TX0000316,PF00116,2024-08-14,2024-08,Transfer,50.0,Success,iOS,Word of Mouth,Oyo
TX0000317,PF00116,2024-08-05,2024-08,Transfer,50.0,Success,iOS,Word of Mouth,Oyo
TX0000318,PF00116,2024-08-02,2024-08,Card Payment,3330.0,Success,iOS,Word of Mouth,Oyo
TX0000319,PF00116,2024-08-02,2024-08,Data Bundle,1090.0,Success,iOS,Word of Mouth,Oyo
TX0000320,PF00116,2024-07-29,2024-07,Card Payment,10170.0,Success,iOS,Word of Mouth,Oyo
TX0000321,PF00116,2024-08-23,2024-08,Airtime,400.0,Success,iOS,Word of Mouth,Oyo
TX0000322,PF00125,2024-02-21,2024-02,Airtime,1200.0,Success,Android,Organic Search,Oyo
TX0000323,PF00125,2024-02-24,2024-02,Savings,8420.0,Success,Android,Organic Search,Oyo
TX0000324,PF00125,2024-02-03,2024-02,Transfer,52460.0,Success,Android,Organic Search,Oyo
TX0000325,PF00125,2024-02-04,2024-02,Transfer,57430.0,Success,Android,Organic Search,Oyo
TX0000326,PF00125,2024-02-25,2024-02,Savings,5070.0,Success,Android,Organic Search,Oyo
TX0000327,PF00125,2024-02-11,2024-02,Savings,5710.0,Success,Android,Organic Search,Oyo
TX0000328,PF00125,2024-03-13,2024-03,Data Bundle,2000.0,Success,Android,Organic Search,Oyo
TX0000329,PF00125,2024-03-24,2024-03,Investment,15300.0,Failed,Android,Organic Search,Oyo
TX0000330,PF00125,2024-03-26,2024-03,Transfer,90050.0,Success,Android,Organic Search,Oyo
TX0000331,PF00125,2024-03-24,2024-03,Investment,27290.0,Success,Android,Organic Search,Oyo
TX0000332,PF00126,2024-04-27,2024-04,Bill Payment,16530.0,Success,Android,Social Media,Lagos
TX0000333,PF00126,2024-04-01,2024-04,Airtime,260.0,Success,Android,Social Media,Lagos
TX0000334,PF00126,2024-04-17,2024-04,Bill Payment,50.0,Success,Android,Social Media,Lagos
TX0000335,PF00126,2024-05-06,2024-05,Airtime,440.0,Success,Android,Social Media,Lagos
TX0000336,PF00126,2024-05-05,2024-05,Airtime,900.0,Success,Android,Social Media,Lagos
TX0000337,PF00126,2024-05-01,2024-05,Bill Payment,11090.0,Success,Android,Social Media,Lagos
TX0000338,PF00126,2024-05-28,2024-05,Savings,14910.0,Pending,Android,Social Media,Lagos
TX0000339,PF00126,2024-05-01,2024-05,Transfer,50.0,Success,Android,Social Media,Lagos
TX0000340,PF00126,2024-05-08,2024-05,Data Bundle,1220.0,Success,Android,Social Media,Lagos
TX0000341,PF00129,2024-08-22,2024-08,Bill Payment,21950.0,Failed,Web,Paid Ads,Kano
TX0000342,PF00129,2024-08-15,2024-08,Airtime,1080.0,Success,Web,Paid Ads,Kano
TX0000343,PF00129,2024-08-13,2024-08,Transfer,33610.0,Success,Web,Paid Ads,Kano
TX0000344,PF00129,2024-08-17,2024-08,Transfer,15440.0,Success,Web,Paid Ads,Kano
TX0000345,PF00129,2024-08-23,2024-08,Investment,67790.0,Success,Web,Paid Ads,Kano
TX0000346,PF00129,2024-08-19,2024-08,Airtime,820.0,Success,Web,Paid Ads,Kano
TX0000347,PF00129,2024-08-26,2024-08,Bill Payment,12840.0,Success,Web,Paid Ads,Kano
TX0000348,PF00129,2024-08-12,2024-08,Bill Payment,24700.0,Success,Web,Paid Ads,Kano
TX0000349,PF00129,2024-08-14,2024-08,Transfer,52420.0,Success,Web,Paid Ads,Kano
TX0000350,PF00129,2024-08-14,2024-08,Data Bundle,3120.0,Success,Web,Paid Ads,Kano
TX0000351,PF00129,2024-08-14,2024-08,Bill Payment,11340.0,Success,Web,Paid Ads,Kano
TX0000352,PF00129,2024-08-25,2024-08,Bill Payment,14990.0,Pending,Web,Paid Ads,Kano
TX0000353,PF00136,2024-08-16,2024-08,Airtime,270.0,Failed,iOS,App Store,Lagos
TX0000354,PF00136,2024-08-12,2024-08,Investment,20580.0,Success,iOS,App Store,Lagos
TX0000355,PF00136,2024-08-09,2024-08,Transfer,25750.0,Success,iOS,App Store,Lagos
TX0000356,PF00136,2024-08-19,2024-08,Bill Payment,13750.0,Success,iOS,App Store,Lagos
TX0000357,PF00136,2024-08-04,2024-08,Transfer,50.0,Success,iOS,App Store,Lagos
TX0000358,PF00136,2024-08-20,2024-08,Airtime,540.0,Success,iOS,App Store,Lagos
TX0000359,PF00139,2024-06-22,2024-06,Savings,9970.0,Success,iOS,Referral,Kaduna
TX0000360,PF00142,2024-01-24,2024-01,Bill Payment,3710.0,Success,iOS,Word of Mouth,Anambra
TX0000361,PF00142,2024-01-23,2024-01,Bill Payment,10870.0,Success,iOS,Word of Mouth,Anambra
TX0000362,PF00142,2024-01-29,2024-01,Transfer,39650.0,Success,iOS,Word of Mouth,Anambra
TX0000363,PF00142,2024-01-12,2024-01,Transfer,40810.0,Success,iOS,Word of Mouth,Anambra
TX0000364,PF00142,2024-01-22,2024-01,Transfer,39010.0,Success,iOS,Word of Mouth,Anambra
TX0000365,PF00142,2024-01-17,2024-01,Investment,143600.0,Pending,iOS,Word of Mouth,Anambra
TX0000366,PF00142,2024-01-08,2024-01,Card Payment,2460.0,Success,iOS,Word of Mouth,Anambra
TX0000367,PF00142,2024-01-21,2024-01,Bill Payment,3860.0,Success,iOS,Word of Mouth,Anambra
TX0000368,PF00142,2024-01-18,2024-01,Bill Payment,20560.0,Success,iOS,Word of Mouth,Anambra
TX0000369,PF00143,2024-04-12,2024-04,Bill Payment,12850.0,Success,Android,Paid Ads,Lagos
TX0000370,PF00143,2024-04-01,2024-04,Airtime,890.0,Success,Android,Paid Ads,Lagos
TX0000371,PF00143,2024-04-25,2024-04,Transfer,38990.0,Success,Android,Paid Ads,Lagos
TX0000372,PF00143,2024-04-26,2024-04,Bill Payment,16170.0,Success,Android,Paid Ads,Lagos
TX0000373,PF00143,2024-04-24,2024-04,Transfer,50.0,Success,Android,Paid Ads,Lagos
TX0000374,PF00143,2024-04-25,2024-04,Airtime,390.0,Success,Android,Paid Ads,Lagos
TX0000375,PF00143,2024-05-26,2024-05,Savings,12240.0,Success,Android,Paid Ads,Lagos
TX0000376,PF00143,2024-05-24,2024-05,Airtime,620.0,Success,Android,Paid Ads,Lagos
TX0000377,PF00143,2024-05-01,2024-05,Bill Payment,20780.0,Success,Android,Paid Ads,Lagos
TX0000378,PF00143,2024-05-06,2024-05,Bill Payment,5740.0,Success,Android,Paid Ads,Lagos
TX0000379,PF00144,2024-04-30,2024-04,Bill Payment,23740.0,Success,Android,Social Media,Lagos
TX0000380,PF00144,2024-05-08,2024-05,Card Payment,1970.0,Success,Android,Social Media,Lagos
TX0000381,PF00144,2024-05-09,2024-05,Transfer,65360.0,Success,Android,Social Media,Lagos
TX0000382,PF00144,2024-05-07,2024-05,Data Bundle,3330.0,Success,Android,Social Media,Lagos
TX0000383,PF00144,2024-05-12,2024-05,Transfer,68480.0,Success,Android,Social Media,Lagos
TX0000384,PF00144,2024-05-20,2024-05,Bill Payment,60500.0,Success,Android,Social Media,Lagos
TX0000385,PF00144,2024-05-18,2024-05,Airtime,980.0,Success,Android,Social Media,Lagos
TX0000386,PF00144,2024-05-27,2024-05,Airtime,1310.0,Success,Android,Social Media,Lagos
TX0000387,PF00144,2024-05-25,2024-05,Airtime,1390.0,Success,Android,Social Media,Lagos
TX0000388,PF00144,2024-05-18,2024-05,Airtime,1350.0,Success,Android,Social Media,Lagos
TX0000389,PF00144,2024-05-10,2024-05,Investment,68610.0,Success,Android,Social Media,Lagos
TX0000390,PF00144,2024-05-03,2024-05,Airtime,710.0,Success,Android,Social Media,Lagos
TX0000391,PF00144,2024-05-14,2024-05,Data Bundle,2430.0,Success,Android,Social Media,Lagos
TX0000392,PF00144,2024-05-02,2024-05,Airtime,650.0,Success,Android,Social Media,Lagos
TX0000393,PF00144,2024-05-11,2024-05,Airtime,930.0,Success,Android,Social Media,Lagos
TX0000394,PF00144,2024-05-26,2024-05,Bill Payment,15000.0,Success,Android,Social Media,Lagos
TX0000395,PF00144,2024-05-27,2024-05,Transfer,37500.0,Failed,Android,Social Media,Lagos
TX0000396,PF00144,2024-05-05,2024-05,Savings,29370.0,Success,Android,Social Media,Lagos
TX0000397,PF00147,2024-04-06,2024-04,Transfer,50.0,Success,Android,Paid Ads,Abuja
TX0000398,PF00147,2024-04-27,2024-04,Bill Payment,3990.0,Failed,Android,Paid Ads,Abuja
TX0000399,PF00147,2024-04-23,2024-04,Data Bundle,1980.0,Success,Android,Paid Ads,Abuja
TX0000400,PF00149,2024-04-18,2024-04,Transfer,50.0,Success,iOS,Word of Mouth,Lagos
TX0000401,PF00149,2024-04-28,2024-04,Airtime,1060.0,Success,iOS,Word of Mouth,Lagos
TX0000402,PF00149,2024-04-27,2024-04,Bill Payment,20730.0,Success,iOS,Word of Mouth,Lagos
TX0000403,PF00149,2024-04-02,2024-04,Transfer,13190.0,Success,iOS,Word of Mouth,Lagos
TX0000404,PF00149,2024-03-31,2024-03,Savings,16160.0,Success,iOS,Word of Mouth,Lagos
TX0000405,PF00149,2024-04-24,2024-04,Card Payment,2800.0,Success,iOS,Word of Mouth,Lagos
TX0000406,PF00155,2024-07-03,2024-07,Transfer,44930.0,Success,Android,Organic Search,Lagos
TX0000407,PF00155,2024-07-19,2024-07,Investment,72170.0,Success,Android,Organic Search,Lagos
TX0000408,PF00155,2024-07-17,2024-07,Transfer,11380.0,Success,Android,Organic Search,Lagos
TX0000409,PF00155,2024-07-04,2024-07,Transfer,50.0,Success,Android,Organic Search,Lagos
TX0000410,PF00155,2024-07-23,2024-07,Bill Payment,18670.0,Pending,Android,Organic Search,Lagos
TX0000411,PF00155,2024-07-22,2024-07,Transfer,37800.0,Success,Android,Organic Search,Lagos
TX0000412,PF00155,2024-07-17,2024-07,Airtime,1040.0,Failed,Android,Organic Search,Lagos
TX0000413,PF00155,2024-07-22,2024-07,Airtime,1290.0,Success,Android,Organic Search,Lagos
TX0000414,PF00155,2024-07-10,2024-07,Transfer,11700.0,Success,Android,Organic Search,Lagos
TX0000415,PF00155,2024-07-01,2024-07,Transfer,50.0,Success,Android,Organic Search,Lagos
TX0000416,PF00155,2024-08-07,2024-08,Data Bundle,2500.0,Success,Android,Organic Search,Lagos
TX0000417,PF00155,2024-08-04,2024-08,Savings,32890.0,Success,Android,Organic Search,Lagos
TX0000418,PF00155,2024-08-13,2024-08,Transfer,50.0,Success,Android,Organic Search,Lagos
TX0000419,PF00155,2024-08-06,2024-08,Airtime,440.0,Failed,Android,Organic Search,Lagos
TX0000420,PF00155,2024-08-18,2024-08,Savings,16570.0,Success,Android,Organic Search,Lagos
TX0000421,PF00155,2024-08-25,2024-08,Transfer,106600.0,Success,Android,Organic Search,Lagos
TX0000422,PF00155,2024-08-04,2024-08,Bill Payment,23950.0,Success,Android,Organic Search,Lagos
TX0000423,PF00155,2024-07-30,2024-07,Savings,33800.0,Success,Android,Organic Search,Lagos
TX0000424,PF00155,2024-08-17,2024-08,Savings,22360.0,Success,Android,Organic Search,Lagos
TX0000425,PF00155,2024-09-23,2024-09,Bill Payment,15100.0,Success,Android,Organic Search,Lagos
TX0000426,PF00155,2024-09-03,2024-09,Bill Payment,18330.0,Success,Android,Organic Search,Lagos
TX0000427,PF00155,2024-08-28,2024-08,Transfer,51210.0,Success,Android,Organic Search,Lagos
TX0000428,PF00155,2024-09-15,2024-09,Bill Payment,13680.0,Success,Android,Organic Search,Lagos
TX0000429,PF00155,2024-09-10,2024-09,Transfer,64890.0,Failed,Android,Organic Search,Lagos
TX0000430,PF00155,2024-09-12,2024-09,Airtime,1580.0,Success,Android,Organic Search,Lagos
TX0000431,PF00155,2024-08-30,2024-08,Bill Payment,69000.0,Success,Android,Organic Search,Lagos
TX0000432,PF00155,2024-09-15,2024-09,Bill Payment,14100.0,Success,Android,Organic Search,Lagos
TX0000433,PF00155,2024-09-12,2024-09,Bill Payment,26020.0,Success,Android,Organic Search,Lagos
TX0000434,PF00155,2024-08-30,2024-08,Card Payment,5120.0,Success,Android,Organic Search,Lagos
TX0000435,PF00155,2024-09-16,2024-09,Transfer,90780.0,Success,Android,Organic Search,Lagos
TX0000436,PF00155,2024-08-31,2024-08,Airtime,1090.0,Success,Android,Organic Search,Lagos
TX0000437,PF00155,2024-09-01,2024-09,Transfer,31740.0,Success,Android,Organic Search,Lagos
TX0000438,PF00155,2024-09-09,2024-09,Transfer,35390.0,Success,Android,Organic Search,Lagos
TX0000439,PF00155,2024-08-29,2024-08,Transfer,41740.0,Success,Android,Organic Search,Lagos
TX0000440,PF00157,2024-02-20,2024-02,Transfer,30330.0,Success,Android,Referral,Lagos
TX0000441,PF00157,2024-02-04,2024-02,Airtime,1010.0,Success,Android,Referral,Lagos
TX0000442,PF00157,2024-02-23,2024-02,Airtime,1350.0,Success,Android,Referral,Lagos
TX0000443,PF00157,2024-02-04,2024-02,Card Payment,15230.0,Success,Android,Referral,Lagos
TX0000444,PF00157,2024-02-03,2024-02,Transfer,65940.0,Success,Android,Referral,Lagos
TX0000445,PF00157,2024-02-06,2024-02,Airtime,1090.0,Success,Android,Referral,Lagos
TX0000446,PF00157,2024-02-05,2024-02,Data Bundle,3320.0,Success,Android,Referral,Lagos
TX0000447,PF00157,2024-02-03,2024-02,Transfer,54600.0,Success,Android,Referral,Lagos
TX0000448,PF00157,2024-02-27,2024-02,Data Bundle,3480.0,Success,Android,Referral,Lagos
TX0000449,PF00157,2024-02-21,2024-02,Bill Payment,13280.0,Success,Android,Referral,Lagos
TX0000450,PF00157,2024-02-22,2024-02,Bill Payment,15740.0,Success,Android,Referral,Lagos
TX0000451,PF00158,2024-06-13,2024-06,Savings,13560.0,Success,iOS,Referral,Kano
TX0000452,PF00158,2024-06-12,2024-06,Transfer,50.0,Success,iOS,Referral,Kano
TX0000453,PF00158,2024-06-13,2024-06,Airtime,290.0,Success,iOS,Referral,Kano
TX0000454,PF00158,2024-06-23,2024-06,Airtime,770.0,Success,iOS,Referral,Kano
TX0000455,PF00158,2024-06-20,2024-06,Savings,7500.0,Success,iOS,Referral,Kano
TX0000456,PF00158,2024-06-03,2024-06,Transfer,27460.0,Success,iOS,Referral,Kano
TX0000457,PF00158,2024-05-31,2024-05,Transfer,45860.0,Success,iOS,Referral,Kano
TX0000458,PF00158,2024-06-02,2024-06,Transfer,30330.0,Failed,iOS,Referral,Kano
TX0000459,PF00158,2024-07-18,2024-07,Transfer,49600.0,Success,iOS,Referral,Kano
TX0000460,PF00158,2024-07-23,2024-07,Bill Payment,10200.0,Success,iOS,Referral,Kano
TX0000461,PF00158,2024-07-22,2024-07,Bill Payment,10900.0,Success,iOS,Referral,Kano
TX0000462,PF00158,2024-08-19,2024-08,Bill Payment,15280.0,Success,iOS,Referral,Kano
TX0000463,PF00158,2024-07-31,2024-07,Transfer,50.0,Success,iOS,Referral,Kano
TX0000464,PF00158,2024-08-01,2024-08,Card Payment,6060.0,Success,iOS,Referral,Kano
TX0000465,PF00158,2024-08-01,2024-08,Savings,6170.0,Success,iOS,Referral,Kano
TX0000466,PF00158,2024-08-10,2024-08,Data Bundle,1080.0,Success,iOS,Referral,Kano
TX0000467,PF00158,2024-08-10,2024-08,Bill Payment,12910.0,Success,iOS,Referral,Kano
TX0000468,PF00158,2024-08-01,2024-08,Transfer,10900.0,Success,iOS,Referral,Kano
TX0000469,PF00158,2024-09-02,2024-09,Bill Payment,3670.0,Success,iOS,Referral,Kano
TX0000470,PF00158,2024-08-29,2024-08,Savings,15160.0,Success,iOS,Referral,Kano
TX0000471,PF00158,2024-08-31,2024-08,Airtime,440.0,Success,iOS,Referral,Kano
TX0000472,PF00158,2024-09-16,2024-09,Data Bundle,1200.0,Failed,iOS,Referral,Kano
TX0000473,PF00161,2024-05-23,2024-05,Data Bundle,2970.0,Success,iOS,Word of Mouth,Anambra
TX0000474,PF00161,2024-05-01,2024-05,Airtime,800.0,Pending,iOS,Word of Mouth,Anambra
TX0000475,PF00161,2024-05-14,2024-05,Transfer,24450.0,Success,iOS,Word of Mouth,Anambra
TX0000476,PF00161,2024-05-04,2024-05,Transfer,302600.0,Success,iOS,Word of Mouth,Anambra
TX0000477,PF00161,2024-05-21,2024-05,Transfer,48850.0,Success,iOS,Word of Mouth,Anambra
TX0000478,PF00161,2024-05-23,2024-05,Transfer,106530.0,Failed,iOS,Word of Mouth,Anambra
TX0000479,PF00161,2024-05-16,2024-05,Bill Payment,16460.0,Success,iOS,Word of Mouth,Anambra
TX0000480,PF00161,2024-05-24,2024-05,Transfer,44940.0,Success,iOS,Word of Mouth,Anambra
TX0000481,PF00161,2024-05-14,2024-05,Savings,18460.0,Success,iOS,Word of Mouth,Anambra
TX0000482,PF00161,2024-05-07,2024-05,Transfer,43250.0,Success,iOS,Word of Mouth,Anambra
TX0000483,PF00161,2024-05-06,2024-05,Transfer,76130.0,Success,iOS,Word of Mouth,Anambra
TX0000484,PF00161,2024-05-19,2024-05,Savings,35340.0,Success,iOS,Word of Mouth,Anambra
TX0000485,PF00161,2024-06-22,2024-06,Transfer,57250.0,Success,iOS,Word of Mouth,Anambra
TX0000486,PF00161,2024-06-22,2024-06,Transfer,71660.0,Success,iOS,Word of Mouth,Anambra
TX0000487,PF00161,2024-06-05,2024-06,Transfer,44990.0,Success,iOS,Word of Mouth,Anambra
TX0000488,PF00161,2024-05-31,2024-05,Transfer,50.0,Success,iOS,Word of Mouth,Anambra
TX0000489,PF00161,2024-06-08,2024-06,Transfer,41220.0,Success,iOS,Word of Mouth,Anambra
TX0000490,PF00161,2024-06-17,2024-06,Data Bundle,2310.0,Success,iOS,Word of Mouth,Anambra
TX0000491,PF00161,2024-06-05,2024-06,Bill Payment,17510.0,Success,iOS,Word of Mouth,Anambra
TX0000492,PF00161,2024-06-12,2024-06,Airtime,850.0,Success,iOS,Word of Mouth,Anambra
TX0000493,PF00161,2024-06-11,2024-06,Airtime,1250.0,Success,iOS,Word of Mouth,Anambra
TX0000494,PF00161,2024-06-09,2024-06,Transfer,21610.0,Success,iOS,Word of Mouth,Anambra
TX0000495,PF00161,2024-06-05,2024-06,Airtime,1120.0,Success,iOS,Word of Mouth,Anambra
TX0000496,PF00161,2024-06-16,2024-06,Transfer,56980.0,Success,iOS,Word of Mouth,Anambra
TX0000497,PF00161,2024-05-30,2024-05,Bill Payment,6580.0,Success,iOS,Word of Mouth,Anambra
TX0000498,PF00161,2024-06-20,2024-06,Savings,15180.0,Pending,iOS,Word of Mouth,Anambra
TX0000499,PF00161,2024-07-04,2024-07,Transfer,67410.0,Success,iOS,Word of Mouth,Anambra
TX0000500,PF00161,2024-07-13,2024-07,Data Bundle,2730.0,Success,iOS,Word of Mouth,Anambra
TX0000501,PF00161,2024-07-19,2024-07,Transfer,67220.0,Success,iOS,Word of Mouth,Anambra
TX0000502,PF00161,2024-07-27,2024-07,Investment,39400.0,Success,iOS,Word of Mouth,Anambra
TX0000503,PF00161,2024-07-20,2024-07,Transfer,47730.0,Success,iOS,Word of Mouth,Anambra
TX0000504,PF00161,2024-07-24,2024-07,Bill Payment,113400.0,Success,iOS,Word of Mouth,Anambra
TX0000505,PF00161,2024-07-15,2024-07,Transfer,42860.0,Success,iOS,Word of Mouth,Anambra
TX0000506,PF00161,2024-07-02,2024-07,Data Bundle,3230.0,Success,iOS,Word of Mouth,Anambra
TX0000507,PF00161,2024-07-03,2024-07,Bill Payment,13880.0,Success,iOS,Word of Mouth,Anambra
TX0000508,PF00161,2024-07-23,2024-07,Bill Payment,14910.0,Success,iOS,Word of Mouth,Anambra
TX0000509,PF00161,2024-08-23,2024-08,Transfer,74090.0,Success,iOS,Word of Mouth,Anambra
TX0000510,PF00161,2024-08-07,2024-08,Transfer,25290.0,Success,iOS,Word of Mouth,Anambra
TX0000511,PF00161,2024-08-03,2024-08,Bill Payment,16850.0,Success,iOS,Word of Mouth,Anambra
TX0000512,PF00161,2024-08-01,2024-08,Airtime,430.0,Success,iOS,Word of Mouth,Anambra
TX0000513,PF00161,2024-07-31,2024-07,Data Bundle,3140.0,Failed,iOS,Word of Mouth,Anambra
TX0000514,PF00161,2024-08-07,2024-08,Bill Payment,21170.0,Success,iOS,Word of Mouth,Anambra
TX0000515,PF00161,2024-07-29,2024-07,Savings,31440.0,Success,iOS,Word of Mouth,Anambra
TX0000516,PF00161,2024-08-23,2024-08,Card Payment,17260.0,Success,iOS,Word of Mouth,Anambra
TX0000517,PF00161,2024-08-15,2024-08,Bill Payment,22940.0,Success,iOS,Word of Mouth,Anambra
TX0000518,PF00161,2024-08-19,2024-08,Transfer,32690.0,Success,iOS,Word of Mouth,Anambra
TX0000519,PF00161,2024-08-10,2024-08,Transfer,52210.0,Success,iOS,Word of Mouth,Anambra
TX0000520,PF00161,2024-08-18,2024-08,Transfer,73730.0,Success,iOS,Word of Mouth,Anambra
TX0000521,PF00161,2024-08-14,2024-08,Airtime,1520.0,Success,iOS,Word of Mouth,Anambra
